SE255LG,51.39389449,-0.069142774
SE256NR,51.39396551,-0.087179919
SE255NB,51.39406094,-0.074339389
SE255QU,51.39408201,-0.068516768
SE254XE,51.39410076,-0.064203576
SE256LU,51.39412272,-0.085793396
SE254XD,51.39416749,-0.064976993
SE255RY,51.39417277,-0.079509577
SE256NF,51.39423331,-0.088160601
SE255BA,51.39426978,-0.073367514
SE255LF,51.39427169,-0.069658756
SE255RT,51.39428669,-0.080424788
SE254PT,51.39433573,-0.067542973
SE256JE,51.39434254,-0.089895387
SE256NA,51.39435074,-0.085438885
SE255BB,51.39438754,-0.073966306
SE256JD,51.39442233,-0.08927395
SE254XA,51.39444017,-0.065152358
SE255QS,51.39445095,-0.070714944
SE256LR,51.39446141,-0.083407424
SE256LP,51.39448155,-0.085189052
SE255LX,51.39449936,-0.075298464
SE256LT,51.39451233,-0.082672182
SE255QR,51.39454247,-0.071904202
SE256JB,51.3945705,-0.088434039
SE256NP,51.39459184,-0.088088155
SE255DL,51.39462785,-0.081488618
SE256JF,51.39463152,-0.089969599
SW209NE,51.39465208,-0.225105126
SE256NB,51.3946587,-0.085023532
SE256LQ,51.39467302,-0.085899798
SE254UZ,51.39467619,-0.065286149
SE255RF,51.39469592,-0.068117164
SE255JQ,51.39473687,-0.071148536
SE255QT,51.39475672,-0.069077719
SE255BF,51.39480598,-0.080834296
SE256JA,51.39480658,-0.088021702
SE254UY,51.3948165,-0.06724959
SE255LE,51.39483406,-0.069951331
SE256JH,51.39485211,-0.090262283
SE256NE,51.3948607,-0.084727599
SE254LG,51.39493898,-0.066496931
SE256ND,51.39495425,-0.085499937
SE254PL,51.39500099,-0.068075561
SE256PF,51.39506516,-0.087335299
SE255JP,51.39513015,-0.071002618
SE254LB,51.39515297,-0.065841033
SE256NW,51.39516393,-0.086224306
SE255JY,51.3951791,-0.071791184
SE254PR,51.39519232,-0.068771876
SE256NU,51.39523681,-0.090691887
SE255RZ,51.39529083,-0.080239003
SW209HH,51.39530442,-0.223053036
SE254PP,51.39531741,-0.068177231
SW209HJ,51.39533636,-0.225754256
SE254JZ,51.39534,-0.065186266
SE255RS,51.39537675,-0.082190413
SE256HZ,51.39538126,-0.087968991
SE255QP,51.39541085,-0.072758944
SE255LD,51.39542031,-0.069509779
SW209HL,51.39543143,-0.224313097
SE256NN,51.39546752,-0.086642888
SE254JY,51.39546982,-0.064878911
SE256JL,51.39549611,-0.090048587
SE255JZ,51.39556623,-0.070725521
SE256LG,51.39560946,-0.084322572
SE256NT,51.39562791,-0.090963104
SE254JX,51.3956287,-0.064153449
SE255SD,51.39567015,-0.080338124
SE255LB,51.39568731,-0.069886667
SE256PA,51.39573579,-0.089305472
SE254XX,51.39574729,-0.066434098
SE255RR,51.39576985,-0.081483964
SE256LS,51.39577087,-0.083194566
SE255SA,51.39577559,-0.080736215
SE256LY,51.39581468,-0.082574602
SE254PN,51.39581878,-0.069133623
SW209HN,51.39587748,-0.222297708
SE255JU,51.39588808,-0.072250129
SE256NL,51.39589057,-0.085015214
SE254XS,51.39590176,-0.067620729
SE255LS,51.39590792,-0.074003073
SE256HY,51.3959546,-0.087283824
SE254UX,51.39596894,-0.068422912
SE254XU,51.39597145,-0.065849635
SE256LZ,51.39597357,-0.082941714
SE254LA,51.39602487,-0.06527237
SE254UT,51.39606969,-0.068533671
SE255SG,51.39607408,-0.080292463
SE255LT,51.39608598,-0.074441228
SE255JT,51.39610327,-0.073304854
SE256LF,51.39618649,-0.084413468
SE255RP,51.39620521,-0.081710129
SE256NJ,51.39621254,-0.086008038
SE256JJ,51.39622014,-0.087574629
SE254PJ,51.39624896,-0.069589895
SE255JX,51.39626481,-0.071098639
SE256LB,51.39631858,-0.08314292
SE256LX,51.39633003,-0.082193669
SW209NB,51.3963362,-0.227052455
SE254JU,51.3963881,-0.064940786
SE255SE,51.39638941,-0.081975555
SE255AB,51.39642335,-0.076914002
SE254JT,51.39645551,-0.065211074
SE255AD,51.3964676,-0.076322755
SE254LU,51.39646933,-0.067683063
SE256LE,51.39651511,-0.083062827
SE254XT,51.39651942,-0.066358412
SE255QW,51.39653914,-0.071374607
SE256JW,51.39655171,-0.08365069
SE256NZ,51.39655184,-0.089717105
SE254JP,51.39656994,-0.064516224
SE256PB,51.39663508,-0.088204217
SE255JS,51.39666186,-0.072821368
SE254LZ,51.39671108,-0.063805867
SE256LD,51.39674641,-0.082909403
SE256XX,51.3967684,-0.08040715
SE254JS,51.39680124,-0.064908975
SE255AU,51.39685744,-0.078707112
SE255JR,51.39686312,-0.072482272
SE256JZ,51.3969329,-0.083864767
SE254LT,51.39698726,-0.068552522
SE254PQ,51.39704499,-0.07096519
SE256PJ,51.39706486,-0.085886208
SE256JY,51.39707263,-0.084160815
SE256LA,51.39708273,-0.082579079
SE256YA,51.39710744,-0.081341745
SW209NA,51.39711851,-0.228833501
SE254JR,51.39712742,-0.066145889
SE256PX,51.39714927,-0.087751511
SE254LX,51.3972036,-0.066947713
SW209HQ,51.3972196,-0.220074996
SE255AA,51.39722124,-0.077311807
SE256PT,51.39722558,-0.084715073
SE254UR,51.39723015,-0.069649216
SE256NY,51.39732282,-0.08956998
SE254BG,51.39732353,-0.068222092
SE255AF,51.39733055,-0.076300927
SE256XY,51.39735252,-0.080382696
SE255AG,51.39735446,-0.075566764
SE256NX,51.39736819,-0.091250042
SE255JJ,51.39737107,-0.073840985
SE254NA,51.39737157,-0.063504838
SE254UN,51.39737678,-0.070908104
SE255JN,51.39738457,-0.073021003
SE255GF,51.39739118,-0.073423245
SE256YD,51.39742823,-0.080063261
SE256JU,51.39750186,-0.081814015
SE254LY,51.39755023,-0.065610529
SE254LW,51.3975584,-0.069922912
SE254LQ,51.39757961,-0.066845606
SE254LR,51.3976066,-0.067937027
SE254LS,51.39761868,-0.068669682
SE256NQ,51.39762514,-0.090463055
SE256GH,51.39762711,-0.090031701
SE256XD,51.3976319,-0.07932157
SE255AQ,51.3976534,-0.075151696
SE254LH,51.39765478,-0.065951138
SE255AJ,51.39768433,-0.076487345
SW209PB,51.39769733,-0.23083809
SW209JQ,51.39770807,-0.226194384
SE256JX,51.39771344,-0.082653335
SE256XU,51.3977571,-0.077634356
SE256PZ,51.39782764,-0.08854264
SE256BL,51.39784012,-0.090410975
SW209JH,51.39787085,-0.226849364
SE256RE,51.39787892,-0.091688806
SE255AH,51.39787946,-0.075774743
SW209EG,51.39788797,-0.222636657
SE256JT,51.39789003,-0.080805844
SE256XW,51.39789184,-0.078721271
SE256PU,51.3978928,-0.085923524
SE256QA,51.39792633,-0.08963109
SE255JH,51.39797011,-0.07308265
SE256RG,51.39798265,-0.090879442
SE254NP,51.39806671,-0.065301222
SW209EF,51.39808923,-0.222269465
SE254PF,51.39809876,-0.07270347
SE254NB,51.39811772,-0.064033987
SE256XP,51.39812222,-0.07796407
SE254BH,51.39814195,-0.06223597
SE256XR,51.39814329,-0.077603789
SW209LZ,51.39814684,-0.228448765
SE254JW,51.39814886,-0.067554779
SE256RD,51.39821854,-0.091559664
SE254UJ,51.39826597,-0.070295654
SW209LX,51.39828594,-0.230513491
SE256XS,51.39829111,-0.077295696
SE254UQ,51.39829246,-0.070812075
SE254LP,51.39835203,-0.06896944
SE254UF,51.39835607,-0.07249139
SE254UH,51.39837522,-0.069831024
SE256YZ,51.39841462,-0.07605418
SE255AL,51.39845273,-0.075089387
SE255AN,51.39845273,-0.075089387
SE254JN,51.39847136,-0.065844813
SW209HG,51.39847176,-0.221995871
SE256EA,51.39848439,-0.075921868
SE254NW,51.39849796,-0.063644154
SE256ED,51.39850414,-0.078221205
SE256RQ,51.39850937,-0.088988629
SE256EP,51.39851132,-0.076467027
SE254NE,51.39856119,-0.061485072
SE254JF,51.3985613,-0.068026182
SE256PR,51.39857098,-0.082301202
SW209JE,51.39857874,-0.227871422
SW209LY,51.39858118,-0.229222652
SE256HX,51.39859211,-0.081394627
SW209JG,51.39859592,-0.225441249
SE256QJ,51.3986155,-0.092190064
SE256QX,51.39866902,-0.083346555
SE254BE,51.3986739,-0.072679294
SE254JE,51.39867484,-0.068912716
SE256XN,51.3987086,-0.079722126
SE254JG,51.39873535,-0.067673821
SE254NJ,51.39873989,-0.063590808
SE254UG,51.39874224,-0.073007072
SW209HZ,51.39875299,-0.232263695
SE254JL,51.39876386,-0.065041786
SE255AW,51.39877626,-0.074529512
SW209JF,51.39879502,-0.226712995
SE254NN,51.39882726,-0.061804474
SE256RA,51.39888939,-0.089130927
SE256HU,51.39889394,-0.080605685
SE256EH,51.39891116,-0.077815989
SE254PE,51.3989482,-0.074047877
SE256EB,51.39896732,-0.075211545
SE256QF,51.39900586,-0.091311251
SE256ET,51.39902974,-0.075726468
SE254NH,51.3990535,-0.064066355
SE256EJ,51.3990788,-0.078168366
SE256XB,51.39909647,-0.086390819
SE256RU,51.39911829,-0.083874071
SE256QG,51.39912048,-0.091723389
SE256QH,51.39913007,-0.092312414
SE256HT,51.39913308,-0.079833733
SE254JD,51.3991677,-0.070990892
SE256QZ,51.3991863,-0.084733802
SE254JJ,51.39920282,-0.0660296
SE254NF,51.39922661,-0.060939391
SE256EZ,51.39925654,-0.075300037
SE256EU,51.39925907,-0.077096966
SE256HS,51.39926176,-0.079454561
SE254JQ,51.39927642,-0.067219729
SE254UE,51.3992878,-0.073918602
SE254NL,51.39929484,-0.062345384
SE256QE,51.3992961,-0.09091101
SE256EG,51.39935202,-0.076733659
SE256EY,51.39936743,-0.076028574
SE256RB,51.3993885,-0.08665178
SE256QD,51.39938863,-0.090518997
SE256QT,51.39942729,-0.082423525
SE254UD,51.39945475,-0.074227868
SW209LU,51.39945692,-0.231834027
SE256QU,51.39945929,-0.081631489
SE256RP,51.39946964,-0.084463192
SW209EE,51.39950653,-0.225003476
SE254TH,51.39952075,-0.068948969
SE254BW,51.39952233,-0.079989948
SE254SJ,51.39952233,-0.079989948
SE254UB,51.39952233,-0.079989948
SE254WH,51.39952233,-0.079989948
SE254WN,51.39952233,-0.079989948
SE254WQ,51.39952233,-0.079989948
SE254XL,51.39952233,-0.079989948
SE254YA,51.39952233,-0.079989948
SE254YJ,51.39952233,-0.079989948
SE254YL,51.39952233,-0.079989948
SE254ZA,51.39952233,-0.079989948
SE254ZF,51.39952233,-0.079989948
SE254ZJ,51.39952233,-0.079989948
SE254ZL,51.39952233,-0.079989948
SE254ZQ,51.39952233,-0.079989948
SE254ZU,51.39952233,-0.079989948
SE255DB,51.39952233,-0.079989948
SE255DG,51.39952233,-0.079989948
SE255GT,51.39952233,-0.079989948
SE255PS,51.39952233,-0.079989948
SE255WN,51.39952233,-0.079989948
SE255WU,51.39952233,-0.079989948
SE255XN,51.39952233,-0.079989948
SE255XQ,51.39952233,-0.079989948
SE255XS,51.39952233,-0.079989948
SE255XT,51.39952233,-0.079989948
SE255XU,51.39952233,-0.079989948
SE255YA,51.39952233,-0.079989948
SE255YF,51.39952233,-0.079989948
SE255YL,51.39952233,-0.079989948
SE255YN,51.39952233,-0.079989948
SE255ZT,51.39952233,-0.079989948
SE255ZU,51.39952233,-0.079989948
SE256EX,51.39952233,-0.079989948
SE256GT,51.39952233,-0.079989948
SE256GX,51.39952233,-0.079989948
SE256HL,51.39952233,-0.079989948
SE256JN,51.39952233,-0.079989948
SE256PL,51.39952233,-0.079989948
SE256PS,51.39952233,-0.079989948
SE256QL,51.39952233,-0.079989948
SE256QN,51.39952233,-0.079989948
SE256QP,51.39952233,-0.079989948
SE256RF,51.39952233,-0.079989948
SE256RS,51.39952233,-0.079989948
SE256ST,51.39952233,-0.079989948
SE256WL,51.39952233,-0.079989948
SE256WW,51.39952233,-0.079989948
SE256WZ,51.39952233,-0.079989948
SE256YF,51.39952233,-0.079989948
SE256YS,51.39952233,-0.079989948
SE256YY,51.39952233,-0.079989948
SE254HU,51.3995326,-0.06367234
SE256XG,51.39955273,-0.081296923
SE254TB,51.39955932,-0.071290695
SE256XQ,51.39957005,-0.080706768
SE256EE,51.39960776,-0.074235817
SW209JA,51.3996139,-0.230318482
SW164LY,51.39961591,-0.125199611
SE256QQ,51.39964044,-0.092176168
SE256QY,51.39967058,-0.083002782
SW209JB,51.39968839,-0.227512261
SE254TJ,51.39969222,-0.070077485
SE254NG,51.3997124,-0.061493903
SE254NQ,51.39972338,-0.062701061
SE254HT,51.39974332,-0.06390784
SE256PN,51.39982085,-0.078999848
SE256ES,51.39984112,-0.075850555
SW209LT,51.39984556,-0.233156025
SW209HY,51.39987045,-0.228252785
SE256EF,51.39988044,-0.073864952
SE254TA,51.39988519,-0.072513364
SE254JH,51.39995585,-0.067521746
SE254TQ,51.39995895,-0.068254817
SE254HS,51.39997154,-0.06411385
SE256HA,51.39997597,-0.074205975
SW209BH,51.40001033,-0.230964488
SE256AA,51.40001682,-0.076145088
SE254TE,51.40002189,-0.070983705
SE256TL,51.40003117,-0.091872379
SE256TY,51.40005325,-0.080010844
SE256RR,51.40007151,-0.08442367
SE256PP,51.40008462,-0.077536767
SW164LS,51.40011618,-0.12499226
SE256XH,51.40012077,-0.081388164
SE254TG,51.40013846,-0.069325496
SW209HF,51.40017094,-0.224934627
SE254HR,51.40020072,-0.064377329
SE254TD,51.40023497,-0.071362908
SW209DB,51.40025569,-0.217484408
SE254TL,51.4002754,-0.070541741
SE256AB,51.40028195,-0.075314497
SE256UY,51.40028631,-0.083810879
SW209BQ,51.40037243,-0.231123034
SW209JD,51.40037469,-0.225918707
SE256UX,51.40038551,-0.084928109
SE254TF,51.4003856,-0.069588245
SE254HP,51.40039726,-0.06484346
SE254TN,51.40042203,-0.07070809
SE256UZ,51.4004708,-0.083544389
SE256UU,51.40049211,-0.085398085
SW164NE,51.40050221,-0.122704974
SW209ED,51.40051653,-0.227566505
SE254HG,51.40052884,-0.06682189
SE256TJ,51.40057505,-0.092137277
SE256PW,51.40058945,-0.078708863
SE256RH,51.40062442,-0.086341421
SW209HX,51.40068066,-0.229500981
SE256HJ,51.4006838,-0.073500537
SW164NB,51.40069177,-0.125558163
SE256AE,51.40069844,-0.074391279
SE254TX,51.40071522,-0.067762896
SE256XJ,51.40071689,-0.08209643
SW164NA,51.40075058,-0.1241756
SE254TZ,51.40075169,-0.072160646
SE254HN,51.40079053,-0.064697469
SE256TN,51.40082822,-0.090013361
SE254TT,51.40084201,-0.068907696
SE254HQ,51.40084572,-0.066405978
SE256BU,51.40084838,-0.079143692
SE256TH,51.40086917,-0.092527586
SE256TZ,51.40089982,-0.080636722
SW164LU,51.40097893,-0.124396285
SE254TU,51.40098793,-0.06957726
SE254HL,51.40102798,-0.064917476
